"","Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","latitude","longitude"
"181",2,3816660,"08/05/2021 05:00:00 PM",2021,"August",5,"Thursday",17,"Bourke Street Mall (South)",757,"Weekday",-37.81380667,144.9651672
"182",2,3817612,"08/06/2021 07:00:00 AM",2021,"August",6,"Friday",7,"Bourke Street Mall (South)",51,"Weekday",-37.81380667,144.9651672
"183",2,3813532,"08/03/2021 07:00:00 PM",2021,"August",3,"Tuesday",19,"Bourke Street Mall (South)",68,"Weekday",-37.81380667,144.9651672
"184",2,3812376,"08/03/2021 02:00:00 AM",2021,"August",3,"Tuesday",2,"Bourke Street Mall (South)",9,"Weekday",-37.81380667,144.9651672
"185",2,3820769,"08/08/2021 05:00:00 AM",2021,"August",8,"Sunday",5,"Bourke Street Mall (South)",4,"Weekend",-37.81380667,144.9651672
"186",2,3816320,"08/05/2021 12:00:00 PM",2021,"August",5,"Thursday",12,"Bourke Street Mall (South)",681,"Weekday",-37.81380667,144.9651672
"187",2,3810812,"08/02/2021 03:00:00 AM",2021,"August",2,"Monday",3,"Bourke Street Mall (South)",2,"Weekday",-37.81380667,144.9651672
"188",2,3812648,"08/03/2021 06:00:00 AM",2021,"August",3,"Tuesday",6,"Bourke Street Mall (South)",27,"Weekday",-37.81380667,144.9651672
"189",2,3811220,"08/02/2021 09:00:00 AM",2021,"August",2,"Monday",9,"Bourke Street Mall (South)",200,"Weekday",-37.81380667,144.9651672
"190",2,3820562,"08/08/2021 02:00:00 AM",2021,"August",8,"Sunday",2,"Bourke Street Mall (South)",5,"Weekend",-37.81380667,144.9651672
"191",2,3813396,"08/03/2021 05:00:00 PM",2021,"August",3,"Tuesday",17,"Bourke Street Mall (South)",475,"Weekday",-37.81380667,144.9651672
"192",2,3821390,"08/08/2021 02:00:00 PM",2021,"August",8,"Sunday",14,"Bourke Street Mall (South)",157,"Weekend",-37.81380667,144.9651672
"193",2,3820631,"08/08/2021 03:00:00 AM",2021,"August",8,"Sunday",3,"Bourke Street Mall (South)",1,"Weekend",-37.81380667,144.9651672
"194",2,3816728,"08/05/2021 06:00:00 PM",2021,"August",5,"Thursday",18,"Bourke Street Mall (South)",491,"Weekday",-37.81380667,144.9651672
"195",2,3817544,"08/06/2021 06:00:00 AM",2021,"August",6,"Friday",6,"Bourke Street Mall (South)",28,"Weekday",-37.81380667,144.9651672
"196",2,3819458,"08/07/2021 10:00:00 AM",2021,"August",7,"Saturday",10,"Bourke Street Mall (South)",97,"Weekend",-37.81380667,144.9651672
"197",2,3812308,"08/03/2021 01:00:00 AM",2021,"August",3,"Tuesday",1,"Bourke Street Mall (South)",12,"Weekday",-37.81380667,144.9651672
"198",2,3812852,"08/03/2021 09:00:00 AM",2021,"August",3,"Tuesday",9,"Bourke Street Mall (South)",196,"Weekday",-37.81380667,144.9651672
"199",2,3815028,"08/04/2021 05:00:00 PM",2021,"August",4,"Wednesday",17,"Bourke Street Mall (South)",520,"Weekday",-37.81380667,144.9651672
"200",2,3821873,"08/08/2021 09:00:00 PM",2021,"August",8,"Sunday",21,"Bourke Street Mall (South)",26,"Weekend",-37.81380667,144.9651672
"201",2,3812036,"08/02/2021 09:00:00 PM",2021,"August",2,"Monday",21,"Bourke Street Mall (South)",20,"Weekday",-37.81380667,144.9651672
"202",2,3817204,"08/06/2021 01:00:00 AM",2021,"August",6,"Friday",1,"Bourke Street Mall (South)",10,"Weekday",-37.81380667,144.9651672
"203",2,3821183,"08/08/2021 11:00:00 AM",2021,"August",8,"Sunday",11,"Bourke Street Mall (South)",135,"Weekend",-37.81380667,144.9651672
"204",2,3819251,"08/07/2021 07:00:00 AM",2021,"August",7,"Saturday",7,"Bourke Street Mall (South)",15,"Weekend",-37.81380667,144.9651672
"205",2,3813464,"08/03/2021 06:00:00 PM",2021,"August",3,"Tuesday",18,"Bourke Street Mall (South)",253,"Weekday",-37.81380667,144.9651672
"206",2,3817340,"08/06/2021 03:00:00 AM",2021,"August",6,"Friday",3,"Bourke Street Mall (South)",34,"Weekday",-37.81380667,144.9651672
"207",2,3815776,"08/05/2021 04:00:00 AM",2021,"August",5,"Thursday",4,"Bourke Street Mall (South)",40,"Weekday",-37.81380667,144.9651672
"208",2,3814076,"08/04/2021 03:00:00 AM",2021,"August",4,"Wednesday",3,"Bourke Street Mall (South)",4,"Weekday",-37.81380667,144.9651672
"209",2,3820148,"08/07/2021 08:00:00 PM",2021,"August",7,"Saturday",20,"Bourke Street Mall (South)",36,"Weekend",-37.81380667,144.9651672
"210",2,3814280,"08/04/2021 06:00:00 AM",2021,"August",4,"Wednesday",6,"Bourke Street Mall (South)",28,"Weekday",-37.81380667,144.9651672
"211",2,3810880,"08/02/2021 04:00:00 AM",2021,"August",2,"Monday",4,"Bourke Street Mall (South)",6,"Weekday",-37.81380667,144.9651672
"212",2,3816456,"08/05/2021 02:00:00 PM",2021,"August",5,"Thursday",14,"Bourke Street Mall (South)",656,"Weekday",-37.81380667,144.9651672
"213",2,3812716,"08/03/2021 07:00:00 AM",2021,"August",3,"Tuesday",7,"Bourke Street Mall (South)",93,"Weekday",-37.81380667,144.9651672
"214",2,3815096,"08/04/2021 06:00:00 PM",2021,"August",4,"Wednesday",18,"Bourke Street Mall (South)",361,"Weekday",-37.81380667,144.9651672
"215",2,3814960,"08/04/2021 04:00:00 PM",2021,"August",4,"Wednesday",16,"Bourke Street Mall (South)",657,"Weekday",-37.81380667,144.9651672
"216",2,3818768,"08/07/2021 12:00:00 AM",2021,"August",7,"Saturday",0,"Bourke Street Mall (South)",9,"Weekend",-37.81380667,144.9651672
"217",2,3816592,"08/05/2021 04:00:00 PM",2021,"August",5,"Thursday",16,"Bourke Street Mall (South)",692,"Weekday",-37.81380667,144.9651672
"218",2,3813192,"08/03/2021 02:00:00 PM",2021,"August",3,"Tuesday",14,"Bourke Street Mall (South)",667,"Weekday",-37.81380667,144.9651672
"219",2,3815368,"08/04/2021 10:00:00 PM",2021,"August",4,"Wednesday",22,"Bourke Street Mall (South)",48,"Weekday",-37.81380667,144.9651672
"220",2,3815504,"08/05/2021 12:00:00 AM",2021,"August",5,"Thursday",0,"Bourke Street Mall (South)",12,"Weekday",-37.81380667,144.9651672
"221",2,3820079,"08/07/2021 07:00:00 PM",2021,"August",7,"Saturday",19,"Bourke Street Mall (South)",44,"Weekend",-37.81380667,144.9651672
"222",2,3814008,"08/04/2021 02:00:00 AM",2021,"August",4,"Wednesday",2,"Bourke Street Mall (South)",4,"Weekday",-37.81380667,144.9651672
"223",2,3811900,"08/02/2021 07:00:00 PM",2021,"August",2,"Monday",19,"Bourke Street Mall (South)",100,"Weekday",-37.81380667,144.9651672
"224",2,3812512,"08/03/2021 04:00:00 AM",2021,"August",3,"Tuesday",4,"Bourke Street Mall (South)",2,"Weekday",-37.81380667,144.9651672
"225",2,3818428,"08/06/2021 07:00:00 PM",2021,"August",6,"Friday",19,"Bourke Street Mall (South)",60,"Weekday",-37.81380667,144.9651672
"226",2,3821666,"08/08/2021 06:00:00 PM",2021,"August",8,"Sunday",18,"Bourke Street Mall (South)",92,"Weekend",-37.81380667,144.9651672
"227",2,3820493,"08/08/2021 01:00:00 AM",2021,"August",8,"Sunday",1,"Bourke Street Mall (South)",4,"Weekend",-37.81380667,144.9651672
"228",2,3811492,"08/02/2021 01:00:00 PM",2021,"August",2,"Monday",13,"Bourke Street Mall (South)",826,"Weekday",-37.81380667,144.9651672
"229",2,3814892,"08/04/2021 03:00:00 PM",2021,"August",4,"Wednesday",15,"Bourke Street Mall (South)",679,"Weekday",-37.81380667,144.9651672
"230",2,3818224,"08/06/2021 04:00:00 PM",2021,"August",6,"Friday",16,"Bourke Street Mall (South)",140,"Weekday",-37.81380667,144.9651672
"231",2,3813328,"08/03/2021 04:00:00 PM",2021,"August",3,"Tuesday",16,"Bourke Street Mall (South)",515,"Weekday",-37.81380667,144.9651672
"232",2,3819527,"08/07/2021 11:00:00 AM",2021,"August",7,"Saturday",11,"Bourke Street Mall (South)",160,"Weekend",-37.81380667,144.9651672
"233",2,3820700,"08/08/2021 04:00:00 AM",2021,"August",8,"Sunday",4,"Bourke Street Mall (South)",2,"Weekend",-37.81380667,144.9651672
"234",2,3815436,"08/04/2021 11:00:00 PM",2021,"August",4,"Wednesday",23,"Bourke Street Mall (South)",36,"Weekday",-37.81380667,144.9651672
"235",2,3815640,"08/05/2021 02:00:00 AM",2021,"August",5,"Thursday",2,"Bourke Street Mall (South)",21,"Weekday",-37.81380667,144.9651672
"236",2,3811832,"08/02/2021 06:00:00 PM",2021,"August",2,"Monday",18,"Bourke Street Mall (South)",250,"Weekday",-37.81380667,144.9651672
"237",2,3815844,"08/05/2021 05:00:00 AM",2021,"August",5,"Thursday",5,"Bourke Street Mall (South)",8,"Weekday",-37.81380667,144.9651672
"238",2,3814348,"08/04/2021 07:00:00 AM",2021,"August",4,"Wednesday",7,"Bourke Street Mall (South)",100,"Weekday",-37.81380667,144.9651672
"239",2,3821597,"08/08/2021 05:00:00 PM",2021,"August",8,"Sunday",17,"Bourke Street Mall (South)",98,"Weekend",-37.81380667,144.9651672
"240",2,3815912,"08/05/2021 06:00:00 AM",2021,"August",5,"Thursday",6,"Bourke Street Mall (South)",30,"Weekday",-37.81380667,144.9651672
"241",2,3818020,"08/06/2021 01:00:00 PM",2021,"August",6,"Friday",13,"Bourke Street Mall (South)",146,"Weekday",-37.81380667,144.9651672
"242",2,3818632,"08/06/2021 10:00:00 PM",2021,"August",6,"Friday",22,"Bourke Street Mall (South)",19,"Weekday",-37.81380667,144.9651672
"243",2,3811560,"08/02/2021 02:00:00 PM",2021,"August",2,"Monday",14,"Bourke Street Mall (South)",694,"Weekday",-37.81380667,144.9651672
"244",2,3815164,"08/04/2021 07:00:00 PM",2021,"August",4,"Wednesday",19,"Bourke Street Mall (South)",185,"Weekday",-37.81380667,144.9651672
"245",2,3819941,"08/07/2021 05:00:00 PM",2021,"August",7,"Saturday",17,"Bourke Street Mall (South)",123,"Weekend",-37.81380667,144.9651672
"246",2,3813260,"08/03/2021 03:00:00 PM",2021,"August",3,"Tuesday",15,"Bourke Street Mall (South)",612,"Weekday",-37.81380667,144.9651672
"247",2,3817068,"08/05/2021 11:00:00 PM",2021,"August",5,"Thursday",23,"Bourke Street Mall (South)",16,"Weekday",-37.81380667,144.9651672
"248",2,3817680,"08/06/2021 08:00:00 AM",2021,"August",6,"Friday",8,"Bourke Street Mall (South)",61,"Weekday",-37.81380667,144.9651672
"249",2,3817476,"08/06/2021 05:00:00 AM",2021,"August",6,"Friday",5,"Bourke Street Mall (South)",8,"Weekday",-37.81380667,144.9651672
"250",2,3821321,"08/08/2021 01:00:00 PM",2021,"August",8,"Sunday",13,"Bourke Street Mall (South)",185,"Weekend",-37.81380667,144.9651672
"251",2,3812580,"08/03/2021 05:00:00 AM",2021,"August",3,"Tuesday",5,"Bourke Street Mall (South)",11,"Weekday",-37.81380667,144.9651672
"252",2,3820355,"08/07/2021 11:00:00 PM",2021,"August",7,"Saturday",23,"Bourke Street Mall (South)",9,"Weekend",-37.81380667,144.9651672
"253",2,3812988,"08/03/2021 11:00:00 AM",2021,"August",3,"Tuesday",11,"Bourke Street Mall (South)",452,"Weekday",-37.81380667,144.9651672
"254",2,3821804,"08/08/2021 08:00:00 PM",2021,"August",8,"Sunday",20,"Bourke Street Mall (South)",33,"Weekend",-37.81380667,144.9651672
"255",2,3813056,"08/03/2021 12:00:00 PM",2021,"August",3,"Tuesday",12,"Bourke Street Mall (South)",784,"Weekday",-37.81380667,144.9651672
"256",2,3818088,"08/06/2021 02:00:00 PM",2021,"August",6,"Friday",14,"Bourke Street Mall (South)",161,"Weekday",-37.81380667,144.9651672
"257",2,3818700,"08/06/2021 11:00:00 PM",2021,"August",6,"Friday",23,"Bourke Street Mall (South)",11,"Weekday",-37.81380667,144.9651672
"258",2,3819872,"08/07/2021 04:00:00 PM",2021,"August",7,"Saturday",16,"Bourke Street Mall (South)",154,"Weekend",-37.81380667,144.9651672
"259",2,3815232,"08/04/2021 08:00:00 PM",2021,"August",4,"Wednesday",20,"Bourke Street Mall (South)",130,"Weekday",-37.81380667,144.9651672
"260",2,3815708,"08/05/2021 03:00:00 AM",2021,"August",5,"Thursday",3,"Bourke Street Mall (South)",5,"Weekday",-37.81380667,144.9651672
"261",2,3812104,"08/02/2021 10:00:00 PM",2021,"August",2,"Monday",22,"Bourke Street Mall (South)",45,"Weekday",-37.81380667,144.9651672
"262",2,3817000,"08/05/2021 10:00:00 PM",2021,"August",5,"Thursday",22,"Bourke Street Mall (South)",23,"Weekday",-37.81380667,144.9651672
"263",2,3821942,"08/08/2021 10:00:00 PM",2021,"August",8,"Sunday",22,"Bourke Street Mall (South)",19,"Weekend",-37.81380667,144.9651672
"264",2,3817816,"08/06/2021 10:00:00 AM",2021,"August",6,"Friday",10,"Bourke Street Mall (South)",92,"Weekday",-37.81380667,144.9651672
"265",2,3820286,"08/07/2021 10:00:00 PM",2021,"August",7,"Saturday",22,"Bourke Street Mall (South)",21,"Weekend",-37.81380667,144.9651672
"266",2,3820976,"08/08/2021 08:00:00 AM",2021,"August",8,"Sunday",8,"Bourke Street Mall (South)",26,"Weekend",-37.81380667,144.9651672
"267",2,3812920,"08/03/2021 10:00:00 AM",2021,"August",3,"Tuesday",10,"Bourke Street Mall (South)",320,"Weekday",-37.81380667,144.9651672
"268",2,3819182,"08/07/2021 06:00:00 AM",2021,"August",7,"Saturday",6,"Bourke Street Mall (South)",10,"Weekend",-37.81380667,144.9651672
"269",2,3811424,"08/02/2021 12:00:00 PM",2021,"August",2,"Monday",12,"Bourke Street Mall (South)",717,"Weekday",-37.81380667,144.9651672
"270",2,3814824,"08/04/2021 02:00:00 PM",2021,"August",4,"Wednesday",14,"Bourke Street Mall (South)",662,"Weekday",-37.81380667,144.9651672
"271",2,3819803,"08/07/2021 03:00:00 PM",2021,"August",7,"Saturday",15,"Bourke Street Mall (South)",177,"Weekend",-37.81380667,144.9651672
"272",2,3814552,"08/04/2021 10:00:00 AM",2021,"August",4,"Wednesday",10,"Bourke Street Mall (South)",324,"Weekday",-37.81380667,144.9651672
"273",2,3820010,"08/07/2021 06:00:00 PM",2021,"August",7,"Saturday",18,"Bourke Street Mall (South)",90,"Weekend",-37.81380667,144.9651672
"274",2,3817272,"08/06/2021 02:00:00 AM",2021,"August",6,"Friday",2,"Bourke Street Mall (South)",3,"Weekday",-37.81380667,144.9651672
"275",2,3817136,"08/06/2021 12:00:00 AM",2021,"August",6,"Friday",0,"Bourke Street Mall (South)",4,"Weekday",-37.81380667,144.9651672
"276",2,3818837,"08/07/2021 01:00:00 AM",2021,"August",7,"Saturday",1,"Bourke Street Mall (South)",5,"Weekend",-37.81380667,144.9651672
"277",2,3816864,"08/05/2021 08:00:00 PM",2021,"August",5,"Thursday",20,"Bourke Street Mall (South)",207,"Weekday",-37.81380667,144.9651672
"278",2,3813736,"08/03/2021 10:00:00 PM",2021,"August",3,"Tuesday",22,"Bourke Street Mall (South)",36,"Weekday",-37.81380667,144.9651672
"279",2,3810948,"08/02/2021 05:00:00 AM",2021,"August",2,"Monday",5,"Bourke Street Mall (South)",5,"Weekday",-37.81380667,144.9651672
"280",2,3816048,"08/05/2021 08:00:00 AM",2021,"August",5,"Thursday",8,"Bourke Street Mall (South)",148,"Weekday",-37.81380667,144.9651672
"281",2,3819113,"08/07/2021 05:00:00 AM",2021,"August",7,"Saturday",5,"Bourke Street Mall (South)",3,"Weekend",-37.81380667,144.9651672
"282",2,3818564,"08/06/2021 09:00:00 PM",2021,"August",6,"Friday",21,"Bourke Street Mall (South)",17,"Weekday",-37.81380667,144.9651672
"283",2,3818156,"08/06/2021 03:00:00 PM",2021,"August",6,"Friday",15,"Bourke Street Mall (South)",137,"Weekday",-37.81380667,144.9651672
"284",2,3820424,"08/08/2021 12:00:00 AM",2021,"August",8,"Sunday",0,"Bourke Street Mall (South)",5,"Weekend",-37.81380667,144.9651672
"285",2,3811356,"08/02/2021 11:00:00 AM",2021,"August",2,"Monday",11,"Bourke Street Mall (South)",482,"Weekday",-37.81380667,144.9651672
"286",2,3816932,"08/05/2021 09:00:00 PM",2021,"August",5,"Thursday",21,"Bourke Street Mall (South)",73,"Weekday",-37.81380667,144.9651672
"287",2,3815300,"08/04/2021 09:00:00 PM",2021,"August",4,"Wednesday",21,"Bourke Street Mall (South)",88,"Weekday",-37.81380667,144.9651672
"288",2,3811696,"08/02/2021 04:00:00 PM",2021,"August",2,"Monday",16,"Bourke Street Mall (South)",529,"Weekday",-37.81380667,144.9651672
"289",2,3811764,"08/02/2021 05:00:00 PM",2021,"August",2,"Monday",17,"Bourke Street Mall (South)",398,"Weekday",-37.81380667,144.9651672
"290",2,3817408,"08/06/2021 04:00:00 AM",2021,"August",6,"Friday",4,"Bourke Street Mall (South)",1,"Weekday",-37.81380667,144.9651672
"291",2,3812172,"08/02/2021 11:00:00 PM",2021,"August",2,"Monday",23,"Bourke Street Mall (South)",14,"Weekday",-37.81380667,144.9651672
"292",2,3821528,"08/08/2021 04:00:00 PM",2021,"August",8,"Sunday",16,"Bourke Street Mall (South)",138,"Weekend",-37.81380667,144.9651672
"293",2,3815980,"08/05/2021 07:00:00 AM",2021,"August",5,"Thursday",7,"Bourke Street Mall (South)",115,"Weekday",-37.81380667,144.9651672
"294",2,3811152,"08/02/2021 08:00:00 AM",2021,"August",2,"Monday",8,"Bourke Street Mall (South)",139,"Weekday",-37.81380667,144.9651672
"295",2,3821045,"08/08/2021 09:00:00 AM",2021,"August",8,"Sunday",9,"Bourke Street Mall (South)",74,"Weekend",-37.81380667,144.9651672
"296",2,3812784,"08/03/2021 08:00:00 AM",2021,"August",3,"Tuesday",8,"Bourke Street Mall (South)",161,"Weekday",-37.81380667,144.9651672
"297",2,3818292,"08/06/2021 05:00:00 PM",2021,"August",6,"Friday",17,"Bourke Street Mall (South)",115,"Weekday",-37.81380667,144.9651672
"298",2,3814484,"08/04/2021 09:00:00 AM",2021,"August",4,"Wednesday",9,"Bourke Street Mall (South)",229,"Weekday",-37.81380667,144.9651672
"299",2,3819665,"08/07/2021 01:00:00 PM",2021,"August",7,"Saturday",13,"Bourke Street Mall (South)",191,"Weekend",-37.81380667,144.9651672
"300",2,3811628,"08/02/2021 03:00:00 PM",2021,"August",2,"Monday",15,"Bourke Street Mall (South)",721,"Weekday",-37.81380667,144.9651672
"301",2,3814756,"08/04/2021 01:00:00 PM",2021,"August",4,"Wednesday",13,"Bourke Street Mall (South)",748,"Weekday",-37.81380667,144.9651672
"302",2,3819320,"08/07/2021 08:00:00 AM",2021,"August",7,"Saturday",8,"Bourke Street Mall (South)",39,"Weekend",-37.81380667,144.9651672
"303",2,3814688,"08/04/2021 12:00:00 PM",2021,"August",4,"Wednesday",12,"Bourke Street Mall (South)",711,"Weekday",-37.81380667,144.9651672
"304",2,3816796,"08/05/2021 07:00:00 PM",2021,"August",5,"Thursday",19,"Bourke Street Mall (South)",423,"Weekday",-37.81380667,144.9651672
"305",2,3814212,"08/04/2021 05:00:00 AM",2021,"August",4,"Wednesday",5,"Bourke Street Mall (South)",3,"Weekday",-37.81380667,144.9651672
"306",2,3813804,"08/03/2021 11:00:00 PM",2021,"August",3,"Tuesday",23,"Bourke Street Mall (South)",22,"Weekday",-37.81380667,144.9651672
"307",2,3811016,"08/02/2021 06:00:00 AM",2021,"August",2,"Monday",6,"Bourke Street Mall (South)",44,"Weekday",-37.81380667,144.9651672
"308",2,3814416,"08/04/2021 08:00:00 AM",2021,"August",4,"Wednesday",8,"Bourke Street Mall (South)",159,"Weekday",-37.81380667,144.9651672
"309",2,3819734,"08/07/2021 02:00:00 PM",2021,"August",7,"Saturday",14,"Bourke Street Mall (South)",146,"Weekend",-37.81380667,144.9651672
"310",2,3816524,"08/05/2021 03:00:00 PM",2021,"August",5,"Thursday",15,"Bourke Street Mall (South)",605,"Weekday",-37.81380667,144.9651672
"311",2,3811084,"08/02/2021 07:00:00 AM",2021,"August",2,"Monday",7,"Bourke Street Mall (South)",65,"Weekday",-37.81380667,144.9651672
"312",2,3816252,"08/05/2021 11:00:00 AM",2021,"August",5,"Thursday",11,"Bourke Street Mall (South)",504,"Weekday",-37.81380667,144.9651672
"313",2,3816184,"08/05/2021 10:00:00 AM",2021,"August",5,"Thursday",10,"Bourke Street Mall (South)",316,"Weekday",-37.81380667,144.9651672
"314",2,3813600,"08/03/2021 08:00:00 PM",2021,"August",3,"Tuesday",20,"Bourke Street Mall (South)",62,"Weekday",-37.81380667,144.9651672
"315",2,3821252,"08/08/2021 12:00:00 PM",2021,"August",8,"Sunday",12,"Bourke Street Mall (South)",170,"Weekend",-37.81380667,144.9651672
"316",2,3814620,"08/04/2021 11:00:00 AM",2021,"August",4,"Wednesday",11,"Bourke Street Mall (South)",405,"Weekday",-37.81380667,144.9651672
"317",2,3818360,"08/06/2021 06:00:00 PM",2021,"August",6,"Friday",18,"Bourke Street Mall (South)",109,"Weekday",-37.81380667,144.9651672
"318",2,3821735,"08/08/2021 07:00:00 PM",2021,"August",8,"Sunday",19,"Bourke Street Mall (South)",65,"Weekend",-37.81380667,144.9651672
"319",2,3820838,"08/08/2021 06:00:00 AM",2021,"August",8,"Sunday",6,"Bourke Street Mall (South)",5,"Weekend",-37.81380667,144.9651672
"320",2,3816388,"08/05/2021 01:00:00 PM",2021,"August",5,"Thursday",13,"Bourke Street Mall (South)",787,"Weekday",-37.81380667,144.9651672
"321",2,3817884,"08/06/2021 11:00:00 AM",2021,"August",6,"Friday",11,"Bourke Street Mall (South)",102,"Weekday",-37.81380667,144.9651672
"322",2,3811288,"08/02/2021 10:00:00 AM",2021,"August",2,"Monday",10,"Bourke Street Mall (South)",354,"Weekday",-37.81380667,144.9651672
"323",2,3821114,"08/08/2021 10:00:00 AM",2021,"August",8,"Sunday",10,"Bourke Street Mall (South)",96,"Weekend",-37.81380667,144.9651672
"324",2,3819044,"08/07/2021 04:00:00 AM",2021,"August",7,"Saturday",4,"Bourke Street Mall (South)",4,"Weekend",-37.81380667,144.9651672
"325",2,3818496,"08/06/2021 08:00:00 PM",2021,"August",6,"Friday",20,"Bourke Street Mall (South)",36,"Weekday",-37.81380667,144.9651672
"326",2,3821459,"08/08/2021 03:00:00 PM",2021,"August",8,"Sunday",15,"Bourke Street Mall (South)",151,"Weekend",-37.81380667,144.9651672
"327",2,3813124,"08/03/2021 01:00:00 PM",2021,"August",3,"Tuesday",13,"Bourke Street Mall (South)",772,"Weekday",-37.81380667,144.9651672
"328",2,3820907,"08/08/2021 07:00:00 AM",2021,"August",8,"Sunday",7,"Bourke Street Mall (South)",18,"Weekend",-37.81380667,144.9651672
"329",2,3818975,"08/07/2021 03:00:00 AM",2021,"August",7,"Saturday",3,"Bourke Street Mall (South)",1,"Weekend",-37.81380667,144.9651672
"330",2,3817952,"08/06/2021 12:00:00 PM",2021,"August",6,"Friday",12,"Bourke Street Mall (South)",157,"Weekday",-37.81380667,144.9651672
